    0.26576E-02    0.95972E+04
    0.27113E-02    0.97582E+04
    0.27660E-02    0.99213E+04
    0.28219E-02    0.10086E+05
    0.28789E-02    0.10253E+05
    0.29371E-02    0.10423E+05
    0.29964E-02    0.10594E+05
    0.30569E-02    0.10767E+05
    0.31187E-02    0.10942E+05
    0.31817E-02    0.11119E+05
    0.32460E-02    0.11298E+05
    0.33115E-02    0.11479E+05
    0.33784E-02    0.11662E+05
    0.34467E-02    0.11847E+05
    0.35163E-02    0.12033E+05
    0.35874E-02    0.12222E+05
    0.36598E-02    0.12413E+05
    0.37338E-02    0.12605E+05
    0.38092E-02    0.12799E+05
    0.38861E-02    0.12995E+05
    0.39646E-02    0.13193E+05
    0.40447E-02    0.13392E+05
    0.41264E-02    0.13592E+05
    0.42098E-02    0.13794E+05
    0.42948E-02    0.13998E+05
    0.43816E-02    0.14204E+05
    0.44701E-02    0.14413E+05
    0.45604E-02    0.14624E+05
    0.46525E-02    0.14836E+05
    0.47465E-02    0.15048E+05
    0.48424E-02    0.15258E+05
    0.49402E-02    0.15464E+05
    0.50400E-02    0.15668E+05
    0.51419E-02    0.15870E+05
    0.52457E-02    0.16072E+05
    0.53517E-02    0.16277E+05
    0.54598E-02    0.16486E+05
    0.55701E-02    0.16701E+05
    0.56826E-02    0.16919E+05
    0.57974E-02    0.17139E+05
    0.59145E-02    0.17361E+05
    0.60340E-02    0.17582E+05
    0.61559E-02    0.17802E+05
    0.62803E-02    0.18021E+05
    0.64072E-02    0.18239E+05
    0.65366E-02    0.18458E+05
    0.66686E-02    0.18676E+05
    0.68033E-02    0.18894E+05
    0.69408E-02    0.19111E+05
    0.70810E-02    0.19329E+05
    0.72240E-02    0.19545E+05
    0.73700E-02    0.19760E+05
    0.75189E-02    0.19974E+05
    0.76708E-02    0.20187E+05
    0.78257E-02    0.20398E+05
    0.79838E-02    0.20607E+05
    0.81451E-02    0.20815E+05
    0.83096E-02    0.21021E+05
    0.84775E-02    0.21224E+05
    0.86488E-02    0.21426E+05
    0.88235E-02    0.21625E+05
    0.90017E-02    0.21821E+05
    0.91836E-02    0.22014E+05
    0.93691E-02    0.22204E+05
    0.95583E-02    0.22391E+05
    0.97514E-02    0.22575E+05
    0.99484E-02    0.22754E+05
    0.10149E-01    0.22930E+05
    0.10354E-01    0.23101E+05
    0.10564E-01    0.23268E+05
    0.10777E-01    0.23430E+05
    0.10995E-01    0.23588E+05
    0.11217E-01    0.23740E+05
    0.11443E-01    0.23886E+05
    0.11675E-01    0.24027E+05
    0.11910E-01    0.24162E+05
    0.12151E-01    0.24291E+05
    0.12397E-01    0.24413E+05
    0.12647E-01    0.24529E+05
    0.12902E-01    0.24638E+05
    0.13163E-01    0.24739E+05
    0.13429E-01    0.24833E+05
    0.13700E-01    0.24919E+05
    0.13977E-01    0.24996E+05
    0.14259E-01    0.25066E+05
    0.14547E-01    0.25127E+05
    0.14841E-01    0.25179E+05
    0.15141E-01    0.25221E+05
    0.15447E-01    0.25255E+05
    0.15759E-01    0.25279E+05
    0.16077E-01    0.25292E+05
    0.16402E-01    0.25296E+05
    0.16734E-01    0.25289E+05
    0.17072E-01    0.25272E+05
    0.17416E-01    0.25243E+05
    0.17768E-01    0.25204E+05
    0.18127E-01    0.25154E+05
    0.18493E-01    0.25092E+05
    0.18867E-01    0.25019E+05
    0.19248E-01    0.24934E+05
    0.19637E-01    0.24837E+05
    0.20034E-01    0.24728E+05
    0.20438E-01    0.24608E+05
    0.20851E-01    0.24475E+05
    0.21272E-01    0.24331E+05
    0.21702E-01    0.24175E+05
    0.22141E-01    0.24007E+05
    0.22588E-01    0.23827E+05
    0.23044E-01    0.23635E+05
    0.23510E-01    0.23432E+05
    0.23985E-01    0.23217E+05
    0.24469E-01    0.22992E+05
    0.24964E-01    0.22756E+05
    0.25468E-01    0.22509E+05
    0.25982E-01    0.22252E+05
    0.26507E-01    0.21986E+05
    0.27043E-01    0.21710E+05
    0.27589E-01    0.21426E+05
    0.28146E-01    0.21133E+05
    0.28715E-01    0.20833E+05
    0.29295E-01    0.20527E+05
    0.29887E-01    0.20213E+05
    0.30490E-01    0.19895E+05
    0.31106E-01    0.19571E+05
    0.31735E-01    0.19244E+05
    0.32376E-01    0.18913E+05
    0.33030E-01    0.18580E+05
    0.33697E-01    0.18246E+05
    0.34378E-01    0.17911E+05
    0.35072E-01    0.17577E+05
    0.35781E-01    0.17243E+05
    0.36504E-01    0.16912E+05
    0.37241E-01    0.16583E+05
    0.37993E-01    0.16259E+05
    0.38761E-01    0.15940E+05
    0.39544E-01    0.15626E+05
    0.40343E-01    0.15319E+05
    0.41158E-01    0.15019E+05
    0.41989E-01    0.14727E+05
    0.42838E-01    0.14442E+05
    0.43703E-01    0.14165E+05
    0.44586E-01    0.13897E+05
    0.45486E-01    0.13639E+05
    0.46405E-01    0.13391E+05
    0.47343E-01    0.13154E+05
    0.48299E-01    0.12929E+05
    0.49275E-01    0.12717E+05
    0.50270E-01    0.12514E+05
    0.51286E-01    0.12321E+05
    0.52322E-01    0.12137E+05
    0.53379E-01    0.11961E+05
    0.54457E-01    0.11792E+05
    0.55557E-01    0.11629E+05
    0.56680E-01    0.11471E+05
    0.57825E-01    0.11318E+05
    0.58993E-01    0.11168E+05
    0.60184E-01    0.11021E+05
    0.61400E-01    0.10876E+05
    0.62641E-01    0.10730E+05
    0.63906E-01    0.10583E+05
    0.65197E-01    0.10434E+05
    0.66514E-01    0.10280E+05
    0.67858E-01    0.10121E+05
    0.69229E-01    0.99532E+04
    0.70627E-01    0.97764E+04
    0.72054E-01    0.95894E+04
    0.73510E-01    0.93915E+04
    0.74994E-01    0.91822E+04
    0.76509E-01    0.89621E+04
    0.78055E-01    0.87317E+04
    0.79632E-01    0.84923E+04
    0.81241E-01    0.82456E+04
    0.82882E-01    0.79937E+04
    0.84556E-01    0.77388E+04
    0.86264E-01    0.74832E+04
    0.88007E-01    0.72293E+04
    0.89785E-01    0.69794E+04
    0.91598E-01    0.67357E+04
    0.93449E-01    0.65004E+04
    0.95337E-01    0.62758E+04
    0.97263E-01    0.60638E+04
    0.99227E-01    0.58661E+04
    0.10123E+00    0.56843E+04
    0.10328E+00    0.55196E+04
    0.10536E+00    0.53723E+04
    0.10749E+00    0.52422E+04
    0.10966E+00    0.51286E+04
    0.11188E+00    0.50295E+04
    0.11414E+00    0.49425E+04
    0.11644E+00    0.48647E+04
    0.11880E+00    0.47928E+04
    0.12120E+00    0.47234E+04
    0.12365E+00    0.46529E+04
    0.12614E+00    0.45783E+04
    0.12869E+00    0.44968E+04
    0.13129E+00    0.44064E+04
    0.13394E+00    0.43058E+04
    0.13665E+00    0.41947E+04
    0.13941E+00    0.40739E+04
    0.14223E+00    0.39448E+04
    0.14510E+00    0.38097E+04
    0.14803E+00    0.36714E+04
    0.15102E+00    0.35333E+04
    0.15407E+00    0.33990E+04
    0.15718E+00    0.32723E+04
    0.16036E+00    0.31564E+04
    0.16360E+00    0.30538E+04
    0.16690E+00    0.29655E+04
    0.17028E+00    0.28909E+04
    0.17371E+00    0.28281E+04
    0.17722E+00    0.27746E+04
    0.18080E+00    0.27273E+04
    0.18446E+00    0.26831E+04
    0.18818E+00    0.26385E+04
    0.19198E+00    0.25904E+04
    0.19586E+00    0.25359E+04
    0.19982E+00    0.24736E+04
    0.20386E+00    0.24040E+04
    0.20797E+00    0.23290E+04
    0.21218E+00    0.22516E+04
    0.21646E+00    0.21750E+04
    0.22083E+00    0.21023E+04
    0.22530E+00    0.20360E+04
    0.22985E+00    0.19778E+04
    0.23449E+00    0.19279E+04
    0.23923E+00    0.18855E+04
    0.24406E+00    0.18485E+04
    0.24899E+00    0.18144E+04
    0.25402E+00    0.17804E+04
    0.25915E+00    0.17438E+04
    0.26439E+00    0.17034E+04
    0.26973E+00    0.16594E+04
    0.27518E+00    0.16134E+04
    0.28074E+00    0.15671E+04
    0.28641E+00    0.15227E+04
    0.29219E+00    0.14819E+04
    0.29810E+00    0.14456E+04
    0.30412E+00    0.14137E+04
    0.31026E+00    0.13847E+04
    0.31653E+00    0.13572E+04
    0.32292E+00    0.13295E+04
    0.32945E+00    0.13006E+04
    0.33610E+00    0.12703E+04
    0.34289E+00    0.12394E+04
    0.34982E+00    0.12090E+04
    0.35689E+00    0.11804E+04
    0.36409E+00    0.11538E+04
    0.37145E+00    0.11294E+04
    0.37895E+00    0.11065E+04
    0.38661E+00    0.10843E+04
    0.39442E+00    0.10619E+04
    0.40239E+00    0.10393E+04
    0.41052E+00    0.10167E+04
    0.41881E+00    0.99465E+03
    0.42727E+00    0.97363E+03
    0.43590E+00    0.95377E+03
    0.44471E+00    0.93483E+03
    0.45369E+00    0.91642E+03
    0.46286E+00    0.89826E+03
    0.47221E+00    0.88024E+03
    0.48174E+00    0.86253E+03
    0.49148E+00    0.84537E+03
    0.50141E+00    0.82884E+03
    0.51153E+00    0.81288E+03
    0.52187E+00    0.79734E+03
    0.53241E+00    0.78208E+03
    0.54317E+00    0.76709E+03
    0.55414E+00    0.75243E+03
    0.56533E+00    0.73817E+03
    0.57675E+00    0.72430E+03
    0.58840E+00    0.71076E+03
    0.60029E+00    0.69749E+03
    0.61242E+00    0.68448E+03
    0.62479E+00    0.67175E+03
    0.63741E+00    0.65930E+03
    0.65029E+00    0.64712E+03
    0.66342E+00    0.63519E+03
    0.67683E+00    0.62350E+03
    0.69050E+00    0.61202E+03
    0.70445E+00    0.60076E+03
    0.71868E+00    0.58970E+03
    0.73320E+00    0.57884E+03
    0.74801E+00    0.56817E+03
    0.76312E+00    0.55769E+03
    0.77854E+00    0.54738E+03
    0.79426E+00    0.53724E+03
    0.81031E+00    0.52726E+03
    0.82668E+00    0.51744E+03
    0.84338E+00    0.50778E+03
    0.86041E+00    0.49826E+03
    0.87780E+00    0.48888E+03
    0.89553E+00    0.47963E+03
    0.91362E+00    0.47052E+03
    0.93208E+00    0.46154E+03
    0.95091E+00    0.45268E+03
    0.97011E+00    0.44393E+03
    0.98971E+00    0.43530E+03
    0.10097E+01    0.42679E+03
    0.10301E+01    0.41838E+03
    0.10509E+01    0.41007E+03
    0.10721E+01    0.40187E+03
    0.10938E+01    0.39377E+03
    0.11159E+01    0.38577E+03
    0.11384E+01    0.37786E+03
    0.11614E+01    0.37005E+03
    0.11849E+01    0.36233E+03
    0.12088E+01    0.35471E+03
    0.12333E+01    0.34717E+03
    0.12582E+01    0.33973E+03
    0.12836E+01    0.33237E+03
    0.13095E+01    0.32510E+03
    0.13360E+01    0.31791E+03
    0.13630E+01    0.31082E+03
    0.13905E+01    0.30381E+03
    0.14186E+01    0.29688E+03
    0.14472E+01    0.29004E+03
    0.14765E+01    0.28329E+03
    0.15063E+01    0.27663E+03
    0.15367E+01    0.27005E+03
    0.15678E+01    0.26356E+03
    0.15994E+01    0.25715E+03
    0.16318E+01    0.25083E+03
    0.16647E+01    0.24459E+03
    0.16984E+01    0.23845E+03
    0.17327E+01    0.23239E+03
    0.17677E+01    0.22642E+03
    0.18034E+01    0.22055E+03
    0.18398E+01    0.21476E+03
    0.18770E+01    0.20907E+03
    0.19149E+01    0.20346E+03
    0.19536E+01    0.19795E+03
    0.19930E+01    0.19253E+03
    0.20333E+01    0.18720E+03
    0.20744E+01    0.18197E+03
    0.21163E+01    0.17683E+03
    0.21590E+01    0.17179E+03
    0.22026E+01    0.16684E+03
    0.22471E+01    0.16199E+03
    0.22925E+01    0.15723E+03
    0.23388E+01    0.15257E+03
    0.23861E+01    0.14800E+03
    0.24343E+01    0.14353E+03
    0.24835E+01    0.13916E+03
    0.25336E+01    0.13488E+03
    0.25848E+01    0.13070E+03
    0.26370E+01    0.12661E+03
    0.26903E+01    0.12262E+03
    0.27447E+01    0.11872E+03
    0.28001E+01    0.11492E+03
    0.28567E+01    0.11120E+03
    0.29144E+01    0.10758E+03
    0.29733E+01    0.10406E+03
    0.30333E+01    0.10062E+03
    0.30946E+01    0.97269E+02
    0.31571E+01    0.94008E+02
    0.32209E+01    0.90836E+02
    0.32860E+01    0.87750E+02
    0.33523E+01    0.84749E+02
    0.34201E+01    0.81832E+02
    0.34892E+01    0.78999E+02
    0.35596E+01    0.76247E+02
    0.36316E+01    0.73575E+02
    0.37049E+01    0.70983E+02
    0.37798E+01    0.68468E+02
    0.38561E+01    0.66029E+02
    0.39340E+01    0.63665E+02
    0.40135E+01    0.61374E+02
    0.40946E+01    0.59154E+02
    0.41773E+01    0.57004E+02
    0.42617E+01    0.54921E+02
    0.43478E+01    0.52904E+02
    0.44356E+01    0.50952E+02
    0.45252E+01    0.49062E+02
    0.46166E+01    0.47233E+02
    0.47099E+01    0.45464E+02
    0.48050E+01    0.43753E+02
    0.49021E+01    0.42097E+02
    0.50011E+01    0.40498E+02
    0.51021E+01    0.38952E+02
    0.52052E+01    0.37461E+02
    0.53104E+01    0.36021E+02
    0.54176E+01    0.34634E+02
    0.55271E+01    0.33296E+02
    0.56387E+01    0.32008E+02
    0.57526E+01    0.30768E+02
    0.58689E+01    0.29575E+02
    0.59874E+01    0.28427E+02
