     2    0.10872E+04    0.46385E-01    0.19413E-05    0.33215E+01
     3    0.10259E+04    0.72627E-01    0.38831E-05    0.40268E+01
     4    0.96573E+03    0.78325E-01    0.64730E-05    0.40499E+01
     5    0.91910E+03    0.66507E-01    0.97117E-05    0.36890E+01
     6    0.88557E+03    0.46991E-01    0.13600E-04    0.31646E+01
     7    0.86286E+03    0.28766E-01    0.18139E-04    0.26117E+01
     8    0.84810E+03    0.16361E-01    0.23330E-04    0.21091E+01
     9    0.83950E+03    0.99784E-02    0.29174E-04    0.16931E+01
    10    0.83568E+03    0.75434E-02    0.35673E-04    0.13807E+01
    11    0.83520E+03    0.67533E-02    0.42828E-04    0.11744E+01
    12    0.83835E+03    0.62630E-02    0.50640E-04    0.10678E+01
    13    0.84338E+03    0.55143E-02    0.59113E-04    0.10363E+01
    14    0.84933E+03    0.48469E-02    0.68246E-04    0.10522E+01
    15    0.85657E+03    0.44475E-02    0.78043E-04    0.10987E+01
    16    0.86559E+03    0.43880E-02    0.88506E-04    0.11633E+01
    17    0.87629E+03    0.46543E-02    0.99636E-04    0.12338E+01
    18    0.88774E+03    0.50349E-02    0.11143E-03    0.13017E+01
    19    0.90076E+03    0.54636E-02    0.12390E-03    0.13629E+01
    20    0.91365E+03    0.59765E-02    0.13705E-03    0.14138E+01
    21    0.92679E+03    0.66072E-02    0.15087E-03    0.14599E+01
    22    0.94046E+03    0.74580E-02    0.16536E-03    0.15069E+01
    23    0.95448E+03    0.85491E-02    0.18054E-03    0.15556E+01
    24    0.96890E+03    0.98483E-02    0.19639E-03    0.16058E+01
    25    0.98368E+03    0.11368E-01    0.21293E-03    0.16581E+01
    26    0.99863E+03    0.13087E-01    0.23016E-03    0.17136E+01
    27    0.10140E+04    0.14976E-01    0.24807E-03    0.17690E+01
    28    0.10296E+04    0.17035E-01    0.26666E-03    0.18214E+01
    29    0.10456E+04    0.19273E-01    0.28595E-03    0.18691E+01
    30    0.10617E+04    0.21709E-01    0.30592E-03    0.19093E+01
    31    0.10780E+04    0.24335E-01    0.32658E-03    0.19410E+01
    32    0.10946E+04    0.27134E-01    0.34794E-03    0.19628E+01
    33    0.11116E+04    0.30118E-01    0.36999E-03    0.19725E+01
    34    0.11288E+04    0.33316E-01    0.39273E-03    0.19691E+01
    35    0.11461E+04    0.36750E-01    0.41616E-03    0.19570E+01
    36    0.11635E+04    0.40442E-01    0.44029E-03    0.19390E+01
    37    0.11809E+04    0.44376E-01    0.46511E-03    0.19116E+01
    38    0.11988E+04    0.48541E-01    0.49063E-03    0.18727E+01
    39    0.12171E+04    0.52949E-01    0.51683E-03    0.18234E+01
    40    0.12354E+04    0.57619E-01    0.54374E-03    0.17656E+01
    41    0.12540E+04    0.62574E-01    0.57133E-03    0.17001E+01
    42    0.12726E+04    0.67817E-01    0.59961E-03    0.16253E+01
    43    0.12913E+04    0.73347E-01    0.62859E-03    0.15389E+01
    44    0.13100E+04    0.79148E-01    0.65826E-03    0.14396E+01
    45    0.13291E+04    0.85214E-01    0.68862E-03    0.13262E+01
    46    0.13484E+04    0.91543E-01    0.71966E-03    0.11958E+01
    47    0.13679E+04    0.98137E-01    0.75139E-03    0.10501E+01
    48    0.13875E+04    0.10501E+00    0.78381E-03    0.89439E+00
    49    0.14072E+04    0.11214E+00    0.81692E-03    0.73339E+00
    50    0.14273E+04    0.11952E+00    0.85071E-03    0.56504E+00
    51    0.14476E+04    0.12712E+00    0.88518E-03    0.38553E+00
    52    0.14682E+04    0.13502E+00    0.92033E-03    0.18972E+00
    53    0.14889E+04    0.14336E+00    0.95617E-03   -0.25965E-01
    54    0.15095E+04    0.15214E+00    0.99268E-03   -0.25717E+00
    55    0.15302E+04    0.16133E+00    0.10299E-02   -0.49941E+00
    56    0.15513E+04    0.17079E+00    0.10677E-02   -0.75432E+00
    57    0.15726E+04    0.18039E+00    0.11063E-02   -0.10218E+01
    58    0.15943E+04    0.19017E+00    0.11455E-02   -0.13026E+01
    59    0.16161E+04    0.20015E+00    0.11854E-02   -0.15973E+01
    60    0.16381E+04    0.21039E+00    0.12260E-02   -0.19052E+01
    61    0.16605E+04    0.22098E+00    0.12672E-02   -0.22255E+01
    62    0.16828E+04    0.23192E+00    0.13091E-02   -0.25591E+01
    63    0.17053E+04    0.24316E+00    0.13517E-02   -0.29068E+01
    64    0.17281E+04    0.25471E+00    0.13950E-02   -0.32700E+01
    65    0.17510E+04    0.26655E+00    0.14389E-02   -0.36493E+01
    66    0.17742E+04    0.27860E+00    0.14836E-02   -0.40426E+01
    67    0.17976E+04    0.29088E+00    0.15288E-02   -0.44474E+01
    68    0.18214E+04    0.30341E+00    0.15748E-02   -0.48620E+01
    69    0.18454E+04    0.31616E+00    0.16214E-02   -0.52846E+01
    70    0.18696E+04    0.32917E+00    0.16688E-02   -0.57170E+01
    71    0.18941E+04    0.34242E+00    0.17168E-02   -0.61616E+01
    72    0.19187E+04    0.35589E+00    0.17654E-02   -0.66198E+01
    73    0.19434E+04    0.36954E+00    0.18148E-02   -0.70921E+01
    74    0.19684E+04    0.38337E+00    0.18648E-02   -0.75776E+01
    75    0.19937E+04    0.39738E+00    0.19155E-02   -0.80749E+01
    76    0.20193E+04    0.41158E+00    0.19669E-02   -0.85833E+01
    77    0.20452E+04    0.42595E+00    0.20190E-02   -0.91027E+01
    78    0.20715E+04    0.44053E+00    0.20718E-02   -0.96343E+01
    79    0.20979E+04    0.45525E+00    0.21253E-02   -0.10174E+02
    80    0.21247E+04    0.47012E+00    0.21794E-02   -0.10724E+02
    81    0.21516E+04    0.48508E+00    0.22343E-02   -0.11284E+02
    82    0.21788E+04    0.50017E+00    0.22899E-02   -0.11854E+02
    83    0.22062E+04    0.51535E+00    0.23462E-02   -0.12432E+02
    84    0.22338E+04    0.53062E+00    0.24031E-02   -0.13018E+02
    85    0.22616E+04    0.54596E+00    0.24608E-02   -0.13611E+02
    86    0.22896E+04    0.56137E+00    0.25192E-02   -0.14212E+02
