     2    0.10791E+04    0.46382E-01    0.18684E-05    0.32532E+01
     3    0.10204E+04    0.72628E-01    0.37374E-05    0.39686E+01
     4    0.96206E+03    0.78326E-01    0.62302E-05    0.40122E+01
     5    0.91670E+03    0.66508E-01    0.93474E-05    0.36696E+01
     6    0.88403E+03    0.46991E-01    0.13090E-04    0.31564E+01
     7    0.86186E+03    0.28766E-01    0.17459E-04    0.26088E+01
     8    0.84746E+03    0.16360E-01    0.22455E-04    0.21080E+01
     9    0.83912E+03    0.99773E-02    0.28081E-04    0.16925E+01
    10    0.83546E+03    0.75419E-02    0.34336E-04    0.13804E+01
    11    0.83503E+03    0.67514E-02    0.41223E-04    0.11742E+01
    12    0.83820E+03    0.62608E-02    0.48744E-04    0.10677E+01
    13    0.84323E+03    0.55118E-02    0.56899E-04    0.10363E+01
    14    0.84920E+03    0.48442E-02    0.65692E-04    0.10521E+01
    15    0.85646E+03    0.44445E-02    0.75123E-04    0.10987E+01
    16    0.86549E+03    0.43848E-02    0.85196E-04    0.11632E+01
    17    0.87622E+03    0.46507E-02    0.95910E-04    0.12338E+01
    18    0.88769E+03    0.50309E-02    0.10727E-03    0.13017E+01
    19    0.90071E+03    0.54590E-02    0.11928E-03    0.13629E+01
    20    0.91360E+03    0.59714E-02    0.13193E-03    0.14138E+01
    21    0.92674E+03    0.66016E-02    0.14524E-03    0.14599E+01
    22    0.94041E+03    0.74518E-02    0.15919E-03    0.15069E+01
    23    0.95442E+03    0.85423E-02    0.17381E-03    0.15556E+01
    24    0.96885E+03    0.98410E-02    0.18907E-03    0.16059E+01
    25    0.98363E+03    0.11360E-01    0.20500E-03    0.16581E+01
    26    0.99859E+03    0.13078E-01    0.22159E-03    0.17136E+01
    27    0.10140E+04    0.14967E-01    0.23883E-03    0.17691E+01
    28    0.10296E+04    0.17025E-01    0.25674E-03    0.18215E+01
    29    0.10455E+04    0.19263E-01    0.27532E-03    0.18691E+01
    30    0.10617E+04    0.21698E-01    0.29455E-03    0.19094E+01
    31    0.10780E+04    0.24323E-01    0.31446E-03    0.19411E+01
    32    0.10946E+04    0.27121E-01    0.33503E-03    0.19630E+01
    33    0.11116E+04    0.30104E-01    0.35627E-03    0.19726E+01
    34    0.11287E+04    0.33301E-01    0.37817E-03    0.19692E+01
    35    0.11460E+04    0.36735E-01    0.40075E-03    0.19572E+01
    36    0.11634E+04    0.40426E-01    0.42399E-03    0.19392E+01
    37    0.11809E+04    0.44359E-01    0.44791E-03    0.19118E+01
    38    0.11987E+04    0.48524E-01    0.47249E-03    0.18729E+01
    39    0.12170E+04    0.52930E-01    0.49774E-03    0.18237E+01
    40    0.12353E+04    0.57600E-01    0.52366E-03    0.17659E+01
    41    0.12539E+04    0.62554E-01    0.55025E-03    0.17004E+01
    42    0.12725E+04    0.67796E-01    0.57750E-03    0.16257E+01
    43    0.12912E+04    0.73325E-01    0.60543E-03    0.15394E+01
    44    0.13099E+04    0.79125E-01    0.63402E-03    0.14402E+01
    45    0.13290E+04    0.85190E-01    0.66327E-03    0.13268E+01
    46    0.13483E+04    0.91518E-01    0.69319E-03    0.11964E+01
    47    0.13678E+04    0.98112E-01    0.72378E-03    0.10508E+01
    48    0.13873E+04    0.10498E+00    0.75503E-03    0.89513E+00
    49    0.14070E+04    0.11211E+00    0.78693E-03    0.73418E+00
    50    0.14271E+04    0.11949E+00    0.81950E-03    0.56588E+00
    51    0.14474E+04    0.12709E+00    0.85273E-03    0.38643E+00
    52    0.14680E+04    0.13499E+00    0.88662E-03    0.19071E+00
    53    0.14887E+04    0.14333E+00    0.92116E-03   -0.24886E-01
    54    0.15092E+04    0.15211E+00    0.95636E-03   -0.25600E+00
    55    0.15300E+04    0.16130E+00    0.99222E-03   -0.49814E+00
    56    0.15510E+04    0.17075E+00    0.10287E-02   -0.75297E+00
    57    0.15724E+04    0.18036E+00    0.10659E-02   -0.10204E+01
    58    0.15940E+04    0.19013E+00    0.11037E-02   -0.13010E+01
    59    0.16158E+04    0.20011E+00    0.11422E-02   -0.15957E+01
    60    0.16378E+04    0.21035E+00    0.11813E-02   -0.19035E+01
    61    0.16602E+04    0.22095E+00    0.12211E-02   -0.22237E+01
    62    0.16825E+04    0.23188E+00    0.12615E-02   -0.25572E+01
    63    0.17049E+04    0.24312E+00    0.13026E-02   -0.29048E+01
    64    0.17278E+04    0.25467E+00    0.13443E-02   -0.32679E+01
    65    0.17506E+04    0.26651E+00    0.13866E-02   -0.36471E+01
    66    0.17738E+04    0.27856E+00    0.14297E-02   -0.40404E+01
    67    0.17972E+04    0.29084E+00    0.14733E-02   -0.44451E+01
    68    0.18210E+04    0.30337E+00    0.15177E-02   -0.48597E+01
    69    0.18449E+04    0.31612E+00    0.15626E-02   -0.52822E+01
    70    0.18692E+04    0.32912E+00    0.16083E-02   -0.57146E+01
    71    0.18936E+04    0.34238E+00    0.16545E-02   -0.61591E+01
    72    0.19182E+04    0.35585E+00    0.17015E-02   -0.66172E+01
    73    0.19429E+04    0.36950E+00    0.17491E-02   -0.70894E+01
    74    0.19678E+04    0.38333E+00    0.17973E-02   -0.75748E+01
    75    0.19931E+04    0.39734E+00    0.18462E-02   -0.80720E+01
    76    0.20186E+04    0.41154E+00    0.18958E-02   -0.85803E+01
    77    0.20445E+04    0.42591E+00    0.19460E-02   -0.90994E+01
    78    0.20708E+04    0.44049E+00    0.19970E-02   -0.96309E+01
    79    0.20972E+04    0.45521E+00    0.20485E-02   -0.10171E+02
    80    0.21239E+04    0.47008E+00    0.21008E-02   -0.10720E+02
